HGT,UWind,VWind,latitude,longitude,forecast_time_hr,forecast_time_unix
26434.898,-0.17102051,2.93766,37.0,-79.5,12,1745766000
26436.098,-0.1910205,2.71766,37.0,-79.25,12,1745766000
26436.977,-0.25102052,2.28766,37.0,-79.0,12,1745766000
26436.898,-0.4910205,1.6476599,37.0,-78.75,12,1745766000
26436.418,-0.7210205,1.0476599,37.0,-78.5,12,1745766000
26436.018,-0.6310205,0.9676599,37.0,-78.25,12,1745766000
26435.578,-0.5010205,1.2576599,37.0,-78.0,12,1745766000
26434.818,-0.4810205,1.2876599,37.0,-77.75,12,1745766000
26433.738,-0.58102053,1.2576599,37.0,-77.5,12,1745766000
26437.018,0.36897948,2.8176599,37.25,-81.5,12,1745766000
26436.418,0.098979495,2.90766,37.25,-81.25,12,1745766000
26435.977,-0.2210205,3.23766,37.25,-81.0,12,1745766000
26435.617,-0.35102051,3.67766,37.25,-80.75,12,1745766000
26435.137,-0.4310205,3.8076599,37.25,-80.5,12,1745766000
26434.498,-0.6110205,3.66766,37.25,-80.25,12,1745766000
26433.977,-0.7310205,3.48766,37.25,-80.0,12,1745766000
26434.018,-0.6910205,3.41766,37.25,-79.75,12,1745766000
26435.098,-0.5510205,3.3476598,37.25,-79.5,12,1745766000
26436.137,-0.4010205,2.97766,37.25,-79.25,12,1745766000
26436.777,-0.4510205,2.3376598,37.25,-79.0,12,1745766000
26436.818,-0.77102053,1.7676599,37.25,-78.75,12,1745766000
26436.338,-0.9510205,1.34766,37.25,-78.5,12,1745766000
26435.617,-0.9810205,1.4876599,37.25,-78.25,12,1745766000
26434.578,-0.9810205,1.8676599,37.25,-78.0,12,1745766000
26433.178,-1.0010206,1.8776599,37.25,-77.75,12,1745766000
26431.738,-1.0810205,1.9376599,37.25,-77.5,12,1745766000
26435.658,0.11897949,2.96766,37.5,-81.5,12,1745766000
26435.658,0.018979492,3.3376598,37.5,-81.25,12,1745766000
26435.617,-0.12102051,3.70766,37.5,-81.0,12,1745766000
26434.857,-0.20102051,3.96766,37.5,-80.75,12,1745766000
26433.818,-0.4310205,4.01766,37.5,-80.5,12,1745766000
26433.137,-0.9110205,3.8776598,37.5,-80.25,12,1745766000
26433.098,-1.2210205,3.75766,37.5,-80.0,12,1745766000
26433.498,-1.2310205,3.75766,37.5,-79.75,12,1745766000
26434.857,-1.0710205,3.5776598,37.5,-79.5,12,1745766000
26435.818,-0.9810205,2.94766,37.5,-79.25,12,1745766000
26435.898,-1.0310205,2.3776598,37.5,-79.0,12,1745766000
26435.818,-1.1410205,1.94766,37.5,-78.75,12,1745766000
26435.258,-1.3010205,1.6376599,37.5,-78.5,12,1745766000
26433.977,-1.5210205,1.95766,37.5,-78.25,12,1745766000
26432.457,-1.6110206,2.26766,37.5,-78.0,12,1745766000
26431.297,-1.4110205,2.38766,37.5,-77.75,12,1745766000
26430.258,-1.1910205,2.5476599,37.5,-77.5,12,1745766000
28309.41,1.3643384,1.3700024,36.5,-81.5,12,1745766000
28309.09,1.4243383,1.1200024,36.5,-81.25,12,1745766000
28308.89,1.5643383,0.91000247,36.5,-81.0,12,1745766000
28308.73,1.4843384,0.8300024,36.5,-80.75,12,1745766000
28308.81,1.2543384,0.93000245,36.5,-80.5,12,1745766000
28309.85,1.1643384,1.1500025,36.5,-80.25,12,1745766000
28311.21,1.1443384,1.3400024,36.5,-80.0,12,1745766000
28312.49,1.1443384,1.4900024,36.5,-79.75,12,1745766000
28313.81,1.2443384,1.5200025,36.5,-79.5,12,1745766000
28314.85,1.2243384,1.3600024,36.5,-79.25,12,1745766000
28314.97,0.9443384,1.1100024,36.5,-79.0,12,1745766000
28314.89,0.7043384,0.93000245,36.5,-78.75,12,1745766000
28315.05,0.53433836,0.98000246,36.5,-78.5,12,1745766000
28314.65,0.26433837,1.0700024,36.5,-78.25,12,1745766000
28314.61,0.20433837,1.1600025,36.5,-78.0,12,1745766000
28314.93,0.4343384,1.3500024,36.5,-77.75,12,1745766000
28315.53,0.6043384,1.6000024,36.5,-77.5,12,1745766000
28308.73,1.4343383,1.6400025,36.75,-81.5,12,1745766000
28308.45,1.5543383,1.5700024,36.75,-81.25,12,1745766000
28308.17,1.8243384,1.4600024,36.75,-81.0,12,1745766000
28308.17,1.8543384,1.3300024,36.75,-80.75,12,1745766000
28308.61,1.7643384,1.3900025,36.75,-80.5,12,1745766000
28309.21,1.6943383,1.6200024,36.75,-80.25,12,1745766000
28309.97,1.6043384,1.7600025,36.75,-80.0,12,1745766000
28311.17,1.4943384,1.7600025,36.75,-79.75,12,1745766000
28312.45,1.3443384,1.6300025,36.75,-79.5,12,1745766000
28313.09,1.0143384,1.2800025,36.75,-79.25,12,1745766000
28313.17,0.65433836,0.94000244,36.75,-79.0,12,1745766000
28313.73,0.4943384,0.85000247,36.75,-78.75,12,1745766000
28314.05,0.4043384,1.0500025,36.75,-78.5,12,1745766000
28313.53,0.23433837,1.3600024,36.75,-78.25,12,1745766000
28313.29,0.28433838,1.7300024,36.75,-78.0,12,1745766000
28313.33,0.47433838,2.1100025,36.75,-77.75,12,1745766000
28313.77,0.66433835,2.4800024,36.75,-77.5,12,1745766000
28307.97,1.8843384,1.7000024,37.0,-81.5,12,1745766000
28307.57,1.9943384,1.7900025,37.0,-81.25,12,1745766000
28307.33,2.1443384,1.8300024,37.0,-81.0,12,1745766000
28307.81,2.2043383,1.8700024,37.0,-80.75,12,1745766000
28308.53,2.1143384,1.9700024,37.0,-80.5,12,1745766000
28308.85,1.8343384,1.9200025,37.0,-80.25,12,1745766000
28309.49,1.5243384,1.7300024,37.0,-80.0,12,1745766000
28310.33,1.2643384,1.5900024,37.0,-79.75,12,1745766000
28310.93,0.9543384,1.5000024,37.0,-79.5,12,1745766000
28311.33,0.6243384,1.3500024,37.0,-79.25,12,1745766000
28312.13,0.5043384,1.3200024,37.0,-79.0,12,1745766000
28312.89,0.6043384,1.5600024,37.0,-78.75,12,1745766000
28312.77,0.6343384,1.7900025,37.0,-78.5,12,1745766000
28312.05,0.59433836,2.0100024,37.0,-78.25,12,1745766000
28311.73,0.7343384,2.4300025,37.0,-78.0,12,1745766000
28311.57,0.8743384,2.9000025,37.0,-77.75,12,1745766000
28311.57,0.9443384,3.2200024,37.0,-77.5,12,1745766000
28306.85,2.2543383,1.8200024,37.25,-81.5,12,1745766000
28306.93,2.4443383,1.9100025,37.25,-81.25,12,1745766000
28307.25,2.5943384,1.9400024,37.25,-81.0,12,1745766000
28308.01,2.5743384,1.9200025,37.25,-80.75,12,1745766000
28308.61,2.2843385,1.9000025,37.25,-80.5,12,1745766000
28308.69,1.8143383,1.8600024,37.25,-80.25,12,1745766000
28309.05,1.3143383,1.7900025,37.25,-80.0,12,1745766000
28309.41,0.8243384,1.7200024,37.25,-79.75,12,1745766000
28309.57,0.45433837,1.8100024,37.25,-79.5,12,1745766000
28309.89,0.45433837,1.9900024,37.25,-79.25,12,1745766000
28310.89,0.7043384,2.2400024,37.25,-79.0,12,1745766000
28311.05,0.84433836,2.4200025,37.25,-78.75,12,1745766000
28310.45,0.9443384,2.4300025,37.25,-78.5,12,1745766000
28310.33,1.1243384,2.5100024,37.25,-78.25,12,1745766000
28310.41,1.3643384,2.8500025,37.25,-78.0,12,1745766000
28310.09,1.3843384,3.1700025,37.25,-77.75,12,1745766000
28309.69,1.2143384,3.1900024,37.25,-77.5,12,1745766000
28305.97,2.3143384,2.0900025,37.5,-81.5,12,1745766000
28306.41,2.4743383,2.1300025,37.5,-81.25,12,1745766000
28306.89,2.5943384,2.1500025,37.5,-81.0,12,1745766000
28307.69,2.6243384,2.1100025,37.5,-80.75,12,1745766000
28308.69,2.4843383,2.0700026,37.5,-80.5,12,1745766000
28309.29,1.9743384,2.0500023,37.5,-80.25,12,1745766000
28309.29,1.1743383,2.0000024,37.5,-80.0,12,1745766000
28308.53,0.53433836,1.9900024,37.5,-79.75,12,1745766000
28308.45,0.3743384,2.2000024,37.5,-79.5,12,1745766000
28309.05,0.64433837,2.4600024,37.5,-79.25,12,1745766000
28309.01,0.89433837,2.6700025,37.5,-79.0,12,1745766000
28308.81,1.0443383,2.7000024,37.5,-78.75,12,1745766000
28309.17,1.2543384,2.6800025,37.5,-78.5,12,1745766000
28309.89,1.4643384,2.7800024,37.5,-78.25,12,1745766000
28310.33,1.5543383,2.8500025,37.5,-78.0,12,1745766000
28310.21,1.3143383,2.7400024,37.5,-77.75,12,1745766000
28309.97,0.96433836,2.4800024,37.5,-77.5,12,1745766000
31004.16,2.6952686,4.2374144,36.5,-81.5,12,1745766000
31005.68,2.7952685,4.3174148,36.5,-81.25,12,1745766000
31006.8,2.7252686,4.3674145,36.5,-81.0,12,1745766000
31007.6,2.6052685,4.4374146,36.5,-80.75,12,1745766000
31007.6,2.3952684,4.5174146,36.5,-80.5,12,1745766000
31007.44,2.0852685,4.5174146,36.5,-80.25,12,1745766000
31008.08,2.0352685,4.4574146,36.5,-80.0,12,1745766000
31009.12,2.2552686,4.3874145,36.5,-79.75,12,1745766000
31009.84,2.5352685,4.3374147,36.5,-79.5,12,1745766000
31010.88,2.8552685,4.3574147,36.5,-79.25,12,1745766000
31011.84,3.1852686,4.5374146,36.5,-79.0,12,1745766000
31011.6,3.3152685,4.7874146,36.5,-78.75,12,1745766000
31011.36,3.3352685,5.0174146,36.5,-78.5,12,1745766000
31012.0,3.4452686,5.0674148,36.5,-78.25,12,1745766000
31012.24,3.3652685,5.047415,36.5,-78.0,12,1745766000
31012.64,3.3052685,4.9774146,36.5,-77.75,12,1745766000
31013.36,3.4652686,4.8774147,36.5,-77.5,12,1745766000
31003.28,2.6552687,3.8674145,36.75,-81.5,12,1745766000
31005.12,2.8652685,4.0774145,36.75,-81.25,12,1745766000
31006.48,2.9352686,4.297415,36.75,-81.0,12,1745766000
31006.96,2.8252685,4.3774147,36.75,-80.75,12,1745766000
31006.64,2.6052685,4.2874146,36.75,-80.5,12,1745766000
31006.16,2.2052686,4.1174145,36.75,-80.25,12,1745766000
31006.64,2.1752687,4.0674148,36.75,-80.0,12,1745766000
31007.6,2.5152686,4.1174145,36.75,-79.75,12,1745766000
31008.32,2.8352685,4.1974144,36.75,-79.5,12,1745766000
31009.2,3.2852685,4.3274145,36.75,-79.25,12,1745766000
31009.76,3.6052685,4.5574145,36.75,-79.0,12,1745766000
31009.44,3.6952686,4.7574143,36.75,-78.75,12,1745766000
31009.6,3.7152686,4.8074145,36.75,-78.5,12,1745766000
31010.4,3.7952685,4.7574143,36.75,-78.25,12,1745766000
31011.2,3.5352685,4.6874146,36.75,-78.0,12,1745766000
31012.0,3.2652686,4.6474147,36.75,-77.75,12,1745766000
31012.88,3.2552686,4.5974145,36.75,-77.5,12,1745766000
31002.64,2.6552687,3.6174145,37.0,-81.5,12,1745766000
31004.48,2.9352686,3.6474144,37.0,-81.25,12,1745766000
31005.68,3.0652685,3.7374146,37.0,-81.0,12,1745766000
31005.6,2.8452685,3.7474146,37.0,-80.75,12,1745766000
31005.04,2.5552685,3.6174145,37.0,-80.5,12,1745766000
31004.96,2.4352686,3.6074145,37.0,-80.25,12,1745766000
31005.76,2.6052685,3.7874146,37.0,-80.0,12,1745766000
31006.48,2.8452685,4.0274143,37.0,-79.75,12,1745766000
31007.12,3.1652687,4.3474145,37.0,-79.5,12,1745766000
31007.76,3.4752686,4.6074147,37.0,-79.25,12,1745766000
31007.92,3.6352684,4.6574144,37.0,-79.0,12,1745766000
31007.44,3.4952686,4.4974146,37.0,-78.75,12,1745766000
31008.24,3.4952686,4.2574143,37.0,-78.5,12,1745766000
31009.6,3.4352686,4.0274143,37.0,-78.25,12,1745766000
31010.64,3.1252685,3.8874145,37.0,-78.0,12,1745766000
31011.76,2.8452685,3.8874145,37.0,-77.75,12,1745766000
31012.96,2.7552686,3.9474146,37.0,-77.5,12,1745766000
31002.08,2.5852685,3.6774147,37.25,-81.5,12,1745766000
31003.36,2.6752687,3.6474144,37.25,-81.25,12,1745766000
31003.76,2.6252685,3.5674145,37.25,-81.0,12,1745766000
31003.36,2.3652685,3.3974144,37.25,-80.75,12,1745766000
31003.28,2.3052685,3.3274145,37.25,-80.5,12,1745766000
31003.68,2.5752685,3.4774146,37.25,-80.25,12,1745766000
31004.4,2.8352685,3.6774147,37.25,-80.0,12,1745766000
31005.28,2.9952686,3.8774145,37.25,-79.75,12,1745766000
31006.0,3.0852685,4.0874147,37.25,-79.5,12,1745766000
31005.92,3.0752685,4.1474147,37.25,-79.25,12,1745766000
31006.08,2.9652686,4.0174146,37.25,-79.0,12,1745766000
31006.4,2.8152685,3.8474145,37.25,-78.75,12,1745766000
31007.28,2.6952686,3.6674147,37.25,-78.5,12,1745766000
31008.48,2.4352686,3.4174147,37.25,-78.25,12,1745766000
31009.92,2.2752686,3.2274146,37.25,-78.0,12,1745766000
31011.52,2.2852685,3.2574146,37.25,-77.75,12,1745766000
31013.04,2.4852686,3.5074146,37.25,-77.5,12,1745766000
31001.2,1.8452686,3.5474145,37.5,-81.5,12,1745766000
31002.32,1.7952685,3.5374146,37.5,-81.25,12,1745766000
31002.64,1.8252685,3.4674146,37.5,-81.0,12,1745766000
31002.24,1.7252686,3.3674145,37.5,-80.75,12,1745766000
31002.16,1.7252686,3.3074145,37.5,-80.5,12,1745766000
31002.72,2.0552685,3.3074145,37.5,-80.25,12,1745766000
31003.76,2.5152686,3.3774145,37.5,-80.0,12,1745766000
31004.4,2.6552687,3.4174147,37.5,-79.75,12,1745766000
31004.56,2.4952686,3.3474145,37.5,-79.5,12,1745766000
31004.48,2.2652686,3.2374146,37.5,-79.25,12,1745766000
31004.88,2.1552687,3.1874146,37.5,-79.0,12,1745766000
31005.6,2.0552685,3.2374146,37.5,-78.75,12,1745766000
31006.4,1.7752686,3.1674147,37.5,-78.5,12,1745766000
31007.2,1.4852686,3.1174145,37.5,-78.25,12,1745766000
31008.64,1.4552685,3.2474146,37.5,-78.0,12,1745766000
31010.8,1.7852685,3.5374146,37.5,-77.75,12,1745766000
31012.4,2.0752685,3.8474145,37.5,-77.5,12,1745766000
33432.16,6.0502295,3.6945143,36.5,-81.5,12,1745766000
33432.56,6.0702295,3.7845142,36.5,-81.25,12,1745766000
33433.36,6.2602296,3.864514,36.5,-81.0,12,1745766000
33434.48,6.6902294,4.0745144,36.5,-80.75,12,1745766000
33435.76,7.3102293,4.3245144,36.5,-80.5,12,1745766000
33436.48,7.7302294,4.604514,36.5,-80.25,12,1745766000
33436.32,7.8902297,4.804514,36.5,-80.0,12,1745766000
33435.76,7.7502294,4.974514,36.5,-79.75,12,1745766000
33434.88,7.5402293,5.084514,36.5,-79.5,12,1745766000
33433.92,7.3202295,5.1545143,36.5,-79.25,12,1745766000
33433.84,7.3702297,5.124514,36.5,-79.0,12,1745766000
33435.12,7.6802297,4.8645144,36.5,-78.75,12,1745766000
33436.48,7.9002295,4.454514,36.5,-78.5,12,1745766000
33438.24,8.140229,4.0945144,36.5,-78.25,12,1745766000
33440.08,8.560229,3.934514,36.5,-78.0,12,1745766000
33441.36,8.78023,3.874514,36.5,-77.75,12,1745766000
33441.52,8.550229,3.7345142,36.5,-77.5,12,1745766000
33429.2,5.9102297,3.6045141,36.75,-81.5,12,1745766000
33429.76,5.9302297,3.5945141,36.75,-81.25,12,1745766000
33430.88,6.1602297,3.6045141,36.75,-81.0,12,1745766000
33432.56,6.5702295,3.8145142,36.75,-80.75,12,1745766000
33434.48,7.0902295,4.1545143,36.75,-80.5,12,1745766000
33435.28,7.5202293,4.504514,36.75,-80.25,12,1745766000
33435.04,7.6802297,4.734514,36.75,-80.0,12,1745766000
33434.48,7.5202293,4.854514,36.75,-79.75,12,1745766000
33433.84,7.3002295,4.954514,36.75,-79.5,12,1745766000
33433.28,7.0102296,4.974514,36.75,-79.25,12,1745766000
33433.68,6.8202295,4.9245143,36.75,-79.0,12,1745766000
33435.28,7.0002294,4.8245144,36.75,-78.75,12,1745766000
33436.8,7.0902295,4.6545143,36.75,-78.5,12,1745766000
33438.08,7.3502293,4.294514,36.75,-78.25,12,1745766000
33439.28,7.7802296,3.9745142,36.75,-78.0,12,1745766000
33439.6,8.010229,3.7145143,36.75,-77.75,12,1745766000
33438.88,7.9002295,3.5945141,36.75,-77.5,12,1745766000
33426.72,5.4302297,3.914514,37.0,-81.5,12,1745766000
33427.12,5.4302297,3.894514,37.0,-81.25,12,1745766000
33428.24,5.7902293,3.9745142,37.0,-81.0,12,1745766000
33430.08,6.2502294,4.184514,37.0,-80.75,12,1745766000
33432.16,6.8502293,4.414514,37.0,-80.5,12,1745766000
33433.2,7.2202296,4.5745144,37.0,-80.25,12,1745766000
33433.44,7.2802296,4.5945144,37.0,-80.0,12,1745766000
33433.12,7.0702295,4.5745144,37.0,-79.75,12,1745766000
33432.88,6.7802296,4.6145144,37.0,-79.5,12,1745766000
33433.2,6.3502293,4.6145144,37.0,-79.25,12,1745766000
33434.24,6.1102295,4.6345143,37.0,-79.0,12,1745766000
33435.6,6.0002294,4.754514,37.0,-78.75,12,1745766000
33436.4,6.0102296,4.764514,37.0,-78.5,12,1745766000
33437.12,6.3202295,4.5945144,37.0,-78.25,12,1745766000
33437.44,6.7502294,4.3645144,37.0,-78.0,12,1745766000
33437.28,7.0402293,4.104514,37.0,-77.75,12,1745766000
33436.8,7.2202296,3.9845142,37.0,-77.5,12,1745766000
33424.24,4.9102297,4.044514,37.25,-81.5,12,1745766000
33424.88,5.0202293,4.1145144,37.25,-81.25,12,1745766000
33426.4,5.3702297,4.284514,37.25,-81.0,12,1745766000
33428.08,5.8902297,4.504514,37.25,-80.75,12,1745766000
33429.6,6.3202295,4.5745144,37.25,-80.5,12,1745766000
33430.56,6.5102296,4.514514,37.25,-80.25,12,1745766000
33431.44,6.5102296,4.3845143,37.25,-80.0,12,1745766000
33432.08,6.4102297,4.294514,37.25,-79.75,12,1745766000
33432.64,6.1702294,4.284514,37.25,-79.5,12,1745766000
33432.96,5.8902297,4.414514,37.25,-79.25,12,1745766000
33433.92,5.6702294,4.554514,37.25,-79.0,12,1745766000
33434.56,5.5502295,4.644514,37.25,-78.75,12,1745766000
33434.64,5.5102296,4.744514,37.25,-78.5,12,1745766000
33434.8,5.7302294,4.8245144,37.25,-78.25,12,1745766000
33434.88,6.0902295,4.774514,37.25,-78.0,12,1745766000
33434.88,6.3902297,4.584514,37.25,-77.75,12,1745766000
33434.56,6.5902295,4.314514,37.25,-77.5,12,1745766000
33422.64,4.5902295,3.8545141,37.5,-81.5,12,1745766000
33423.6,4.8102293,3.9745142,37.5,-81.25,12,1745766000
33425.04,5.0502295,4.084514,37.5,-81.0,12,1745766000
33426.16,5.3702297,4.2145143,37.5,-80.75,12,1745766000
33427.2,5.6202297,4.3245144,37.5,-80.5,12,1745766000
33428.4,5.6602297,4.3845143,37.5,-80.25,12,1745766000
33429.6,5.6802297,4.4245143,37.5,-80.0,12,1745766000
33430.4,5.7502294,4.4645143,37.5,-79.75,12,1745766000
33431.12,5.8202295,4.6145144,37.5,-79.5,12,1745766000
33431.28,5.6702294,4.814514,37.5,-79.25,12,1745766000
33431.12,5.3902297,4.874514,37.5,-79.0,12,1745766000
33431.44,5.3402295,4.854514,37.5,-78.75,12,1745766000
33432.0,5.4002295,4.914514,37.5,-78.5,12,1745766000
33432.08,5.5102296,4.974514,37.5,-78.25,12,1745766000
33432.0,5.6602297,4.894514,37.5,-78.0,12,1745766000
33432.48,5.8002295,4.724514,37.5,-77.75,12,1745766000
33432.56,5.8902297,4.554514,37.5,-77.5,12,1745766000
35780.68,9.844897,3.07177,36.5,-81.5,12,1745766000
35781.24,10.294897,2.78177,36.5,-81.25,12,1745766000
35782.12,10.924897,2.49177,36.5,-81.0,12,1745766000
35782.92,11.174897,2.09177,36.5,-80.75,12,1745766000
35783.16,10.954898,1.53177,36.5,-80.5,12,1745766000
35783.4,10.654898,1.11177,36.5,-80.25,12,1745766000
35783.72,10.344897,0.96177,36.5,-80.0,12,1745766000
35784.12,10.034898,0.76177,36.5,-79.75,12,1745766000
35784.68,9.914898,0.44177002,36.5,-79.5,12,1745766000
35785.56,9.814898,0.10177002,36.5,-79.25,12,1745766000
35786.44,9.6048975,-0.06822998,36.5,-79.0,12,1745766000
35787.16,9.404898,0.06177002,36.5,-78.75,12,1745766000
35787.96,9.414898,0.41177002,36.5,-78.5,12,1745766000
35788.28,9.364898,0.72177005,36.5,-78.25,12,1745766000
35788.04,9.154898,0.82177,36.5,-78.0,12,1745766000
35788.04,9.154898,0.79177004,36.5,-77.75,12,1745766000
35788.84,9.534898,0.91177005,36.5,-77.5,12,1745766000
35778.92,9.704898,3.02177,36.75,-81.5,12,1745766000
35780.12,10.184897,2.86177,36.75,-81.25,12,1745766000
35781.0,10.404898,2.62177,36.75,-81.0,12,1745766000
35781.24,10.204898,2.11177,36.75,-80.75,12,1745766000
35781.56,9.994898,1.47177,36.75,-80.5,12,1745766000
35781.96,9.814898,1.00177,36.75,-80.25,12,1745766000
35782.44,9.664898,0.63177,36.75,-80.0,12,1745766000
35783.08,9.414898,0.30177003,36.75,-79.75,12,1745766000
35783.96,9.3548975,0.04177002,36.75,-79.5,12,1745766000
35784.76,9.3548975,-0.11822998,36.75,-79.25,12,1745766000
35785.0,9.374897,-0.11822998,36.75,-79.0,12,1745766000
35784.92,9.404898,0.07177002,36.75,-78.75,12,1745766000
35784.92,9.484898,0.45177,36.75,-78.5,12,1745766000
35784.44,9.294897,0.72177005,36.75,-78.25,12,1745766000
35784.52,9.144897,0.81177,36.75,-78.0,12,1745766000
35785.32,9.444898,0.95177,36.75,-77.75,12,1745766000
35786.36,9.754897,1.05177,36.75,-77.5,12,1745766000
35777.32,9.554897,2.59177,37.0,-81.5,12,1745766000
35778.2,9.794897,2.48177,37.0,-81.25,12,1745766000
35778.6,9.684897,2.19177,37.0,-81.0,12,1745766000
35778.52,9.314898,1.71177,37.0,-80.75,12,1745766000
35778.92,9.094897,1.25177,37.0,-80.5,12,1745766000
35779.96,9.1048975,0.82177,37.0,-80.25,12,1745766000
35781.08,9.114898,0.53177,37.0,-80.0,12,1745766000
35781.72,9.064898,0.33177003,37.0,-79.75,12,1745766000
35782.44,9.064898,0.21177001,37.0,-79.5,12,1745766000
35783.0,9.064898,0.14177002,37.0,-79.25,12,1745766000
35782.76,9.154898,0.10177002,37.0,-79.0,12,1745766000
35782.36,9.364898,0.09177002,37.0,-78.75,12,1745766000
35782.28,9.6048975,0.16177002,37.0,-78.5,12,1745766000
35782.12,9.564898,0.24177001,37.0,-78.25,12,1745766000
35782.68,9.6048975,0.33177003,37.0,-78.0,12,1745766000
35783.88,9.764897,0.43177003,37.0,-77.75,12,1745766000
35784.84,9.614898,0.30177003,37.0,-77.5,12,1745766000
35775.96,8.914898,2.07177,37.25,-81.5,12,1745766000
35776.44,8.924897,1.73177,37.25,-81.25,12,1745766000
35776.52,8.734898,1.29177,37.25,-81.0,12,1745766000
35776.6,8.6048975,0.94177,37.25,-80.75,12,1745766000
35777.0,8.654898,0.81177,37.25,-80.5,12,1745766000
35777.64,8.754897,0.77177,37.25,-80.25,12,1745766000
35778.2,8.754897,0.76177,37.25,-80.0,12,1745766000
35778.92,8.754897,0.67177004,37.25,-79.75,12,1745766000
35779.96,8.8548975,0.54177004,37.25,-79.5,12,1745766000
35780.36,8.984898,0.44177002,37.25,-79.25,12,1745766000
35780.76,9.004897,0.34177002,37.25,-79.0,12,1745766000
35781.48,9.294897,0.19177002,37.25,-78.75,12,1745766000
35781.64,9.714897,0.011770019,37.25,-78.5,12,1745766000
35781.8,9.864898,-0.10822998,37.25,-78.25,12,1745766000
35782.36,9.924897,-0.07822998,37.25,-78.0,12,1745766000
35782.92,9.794897,-0.088229984,37.25,-77.75,12,1745766000
35783.24,9.484898,-0.14822999,37.25,-77.5,12,1745766000
35773.72,8.214897,1.73177,37.5,-81.5,12,1745766000
35773.88,8.154898,1.3317701,37.5,-81.25,12,1745766000
35774.12,8.134897,1.01177,37.5,-81.0,12,1745766000
35774.52,8.294897,0.92177004,37.5,-80.75,12,1745766000
35775.08,8.504897,1.00177,37.5,-80.5,12,1745766000
35775.4,8.534898,1.06177,37.5,-80.25,12,1745766000
35775.4,8.504897,0.98177004,37.5,-80.0,12,1745766000
35775.8,8.374897,0.79177004,37.5,-79.75,12,1745766000
35777.56,8.534898,0.53177,37.5,-79.5,12,1745766000
35779.08,8.814898,0.32177,37.5,-79.25,12,1745766000
35780.28,8.924897,0.20177002,37.5,-79.0,12,1745766000
35781.4,9.194898,0.10177002,37.5,-78.75,12,1745766000
35782.28,9.504897,-0.04822998,37.5,-78.5,12,1745766000
35782.44,9.794897,-0.20822997,37.5,-78.25,12,1745766000
35781.96,9.794897,-0.29823,37.5,-78.0,12,1745766000
35781.64,9.534898,-0.33822998,37.5,-77.75,12,1745766000
35780.92,9.274898,-0.27822998,37.5,-77.5,12,1745766000
39492.867,8.420815,1.4132202,36.5,-81.5,12,1745766000
39494.227,8.540815,1.7132202,36.5,-81.25,12,1745766000
39493.99,8.170815,1.9632202,36.5,-81.0,12,1745766000
39493.027,7.5308156,2.1832201,36.5,-80.75,12,1745766000
39492.95,7.4108152,2.4532201,36.5,-80.5,12,1745766000
39494.066,7.6308155,2.7532203,36.5,-80.25,12,1745766000
39495.348,7.8408155,2.9132202,36.5,-80.0,12,1745766000
39496.31,8.110815,2.97322,36.5,-79.75,12,1745766000
39497.11,8.530815,3.1332202,36.5,-79.5,12,1745766000
39498.227,8.850816,3.3732202,36.5,-79.25,12,1745766000
39499.746,9.190815,3.5132203,36.5,-79.0,12,1745766000
39501.11,9.300816,3.4632201,36.5,-78.75,12,1745766000
39501.99,9.160815,3.3632202,36.5,-78.5,12,1745766000
39502.867,8.860815,3.23322,36.5,-78.25,12,1745766000
39504.47,8.690815,3.1932201,36.5,-78.0,12,1745766000
39505.746,8.540815,3.22322,36.5,-77.75,12,1745766000
39506.387,8.230816,3.1932201,36.5,-77.5,12,1745766000
39490.79,8.710815,1.8232203,36.75,-81.5,12,1745766000
39491.348,8.730816,2.0832202,36.75,-81.25,12,1745766000
39490.707,8.340816,2.1132202,36.75,-81.0,12,1745766000
39490.227,7.950815,2.23322,36.75,-80.75,12,1745766000
39490.547,7.9408154,2.5632203,36.75,-80.5,12,1745766000
39491.027,7.9208155,2.9432201,36.75,-80.25,12,1745766000
39491.586,8.050816,3.1332202,36.75,-80.0,12,1745766000
39492.867,8.410815,3.2432203,36.75,-79.75,12,1745766000
39494.227,8.830815,3.3632202,36.75,-79.5,12,1745766000
39495.668,9.060816,3.4232202,36.75,-79.25,12,1745766000
39497.426,9.170815,3.3132203,36.75,-79.0,12,1745766000
39499.348,9.060816,3.0532203,36.75,-78.75,12,1745766000
39500.79,8.750815,2.7532203,36.75,-78.5,12,1745766000
39501.906,8.480816,2.6032202,36.75,-78.25,12,1745766000
39503.266,8.480816,2.6332202,36.75,-78.0,12,1745766000
39503.83,8.320815,2.6832201,36.75,-77.75,12,1745766000
39503.83,8.040815,2.7432203,36.75,-77.5,12,1745766000
39488.547,8.830815,2.1532202,37.0,-81.5,12,1745766000
39488.47,8.730816,2.2732203,37.0,-81.25,12,1745766000
39487.99,8.450815,2.2932203,37.0,-81.0,12,1745766000
39488.47,8.330815,2.4232202,37.0,-80.75,12,1745766000
39489.266,8.330815,2.6832201,37.0,-80.5,12,1745766000
39489.508,8.230816,2.9432201,37.0,-80.25,12,1745766000
39489.906,8.270816,3.1532202,37.0,-80.0,12,1745766000
39490.79,8.550816,3.2832203,37.0,-79.75,12,1745766000
39491.99,8.830815,3.2632203,37.0,-79.5,12,1745766000
39493.83,8.870815,3.1532202,37.0,-79.25,12,1745766000
39495.746,8.910815,3.0032203,37.0,-79.0,12,1745766000
